site_id,support_m,overlap_cluster,region_group,latitude,longitude,year,annual_area_m2,annual_complete,valid_quarters,selected_quarter,pre2005_footprint_pixels,positive_reference_years,p95_annual_area_pre2005,relative_canopy,next_year_area_m2,relative_drop_next,event,eligible,canopy_lag1,canopy_lag2,canopy_2yr_change,canopy_3yr_change,canopy_3yr_mean,canopy_3yr_std,canopy_3yr_slope,canopy_drop_from_3yr_max
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1988,0.0,True,4,1,39,10,965.5500000000009,0.0,47.0,,0,False,0.07456889855522753,0.9341825902335448,-0.9341825902335448,0.0,0.3362504962629241,0.5191649274633287,-0.4670912951167725,1.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1989,47.0,True,4,1,39,10,965.5500000000009,0.04867691989021797,203.0,-3.3191489361702127,0,False,0.0,0.07456889855522753,-0.025891978665009557,-0.8855056703433268,0.04108193948181516,0.037860176353103,-0.012945989332504794,0.3472222222222222
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1990,203.0,True,4,2,39,10,965.5500000000009,0.2102428667598776,153.0,0.24630541871921183,0,True,0.04867691989021797,0.0,0.2102428667598776,0.13567396820465008,0.08630659555003185,0.11005684950765258,0.10512143337993879,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1991,153.0,True,3,4,39,10,965.5500000000009,0.1584589094298585,428.0,-1.7973856209150327,0,True,0.2102428667598776,0.04867691989021797,0.10978198953964052,0.1584589094298585,0.13912623202665134,0.08249971580953995,0.05489099476982027,0.24630541871921183
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1992,428.0,True,4,2,39,10,965.5500000000009,0.4432706747449636,202.0,0.5280373831775701,1,True,0.1584589094298585,0.2102428667598776,0.23302780798508602,0.3945937548547457,0.2706574836448999,0.15171314994257984,0.11651390399254291,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1993,202.0,True,4,2,39,10,965.5500000000009,0.20920718761327722,2173.0,-9.757425742574258,0,True,0.4432706747449636,0.1584589094298585,0.05074827818341873,-0.0010356791466003823,0.27031225726269975,0.15192039878871527,0.025374139091709397,0.5280373831775701
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1994,2173.0,True,4,2,39,10,965.5500000000009,2.250530785562631,140.0,0.9355729406350667,1,True,0.20920718761327722,0.4432706747449636,1.8072601108176674,2.0920718761327723,0.9676695493069573,1.1171374770446285,0.9036300554088333,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1995,140.0,True,4,3,39,10,965.5500000000009,0.14499508052405352,0.0,1.0,1,True,2.250530785562631,0.20920718761327722,-0.0642121070892237,-0.2982755942209101,0.8682443512333206,1.197525631697434,-0.03210605354461131,0.9355729406350668
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1996,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.14499508052405352,2.250530785562631,-2.250530785562631,-0.20920718761327722,0.7985086220288947,1.2595761850277014,-1.1252653927813154,1.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1997,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.0,0.14499508052405352,-0.14499508052405352,-2.250530785562631,0.04833169350801784,0.08371294877173577,-0.07249754026202677,1.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1998,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.0,0.0,0.0,-0.14499508052405352,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,1999,0.0,True,4,1,39,10,965.5500000000009,0.0,108.0,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2000,108.0,True,4,2,39,10,965.5500000000009,0.11185334783284129,0.0,1.0,1,True,0.0,0.0,0.11185334783284129,0.11185334783284129,0.03728444927761376,0.06457856048105176,0.05592667391642063,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2001,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.11185334783284129,0.0,0.0,0.0,0.03728444927761376,0.06457856048105176,2.1722173840913645e-17,1.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2002,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.0,0.11185334783284129,-0.11185334783284129,0.0,0.03728444927761376,0.06457856048105176,-0.05592667391642067,1.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2003,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.0,0.0,0.0,-0.11185334783284129,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2004,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2005,0.0,True,4,1,39,10,965.5500000000009,0.0,0.0,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2006,0.0,True,4,1,39,10,965.5500000000009,0.0,444.0,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2007,444.0,True,4,3,39,10,965.5500000000009,0.45984154109056974,1583.0,-2.565315315315315,0,True,0.0,0.0,0.45984154109056974,0.45984154109056974,0.15328051369685658,0.2654896375332128,0.22992077054528476,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2008,1583.0,True,4,2,39,10,965.5500000000009,1.6394800890684051,1482.0,0.06380290587492103,0,True,0.45984154109056974,0.0,1.6394800890684051,1.6394800890684051,0.6997738767196583,0.8456650547783434,0.8197400445342025,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2009,1482.0,True,4,2,39,10,965.5500000000009,1.5348764952617666,7291.0,-3.9197031039136303,0,True,1.6394800890684051,0.45984154109056974,1.0750349541711968,1.5348764952617666,1.2113993751402472,0.6529662023415898,0.5375174770855986,0.06380290587492099
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2010,7291.0,True,4,3,39,10,965.5500000000009,7.551136657863387,4595.0,0.3697709504869017,1,True,1.5348764952617666,1.6394800890684051,5.9116565687949825,7.091295116772818,3.57516441406452,3.443690163262887,2.9558282843974903,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2011,4595.0,True,4,3,39,10,965.5500000000009,4.7589456786287565,1539.0,0.6650707290533189,1,True,7.551136657863387,1.5348764952617666,3.22406918336699,3.1194655895603516,4.614986277251304,3.0107125100149528,1.6120345916834962,0.3697709504869017
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2012,1539.0,True,4,2,39,10,965.5500000000009,1.5939102066179882,6068.0,-2.9428200129954516,0,True,4.7589456786287565,7.551136657863387,-5.957226451245399,0.059033711356221596,4.634664181036711,2.9805571904993293,-2.9786132256226994,0.7889178439171581
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2013,6068.0,True,4,2,39,10,965.5500000000009,6.284501061571119,83.0,0.9863216875411998,1,True,1.5939102066179882,4.7589456786287565,1.525555382942363,-1.266635596292268,4.212452315605955,2.3925722327682117,0.7627776914711808,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2014,83.0,True,4,2,39,10,965.5500000000009,0.08596136916783173,0.0,1.0,1,True,6.284501061571119,1.5939102066179882,-1.5079488374501564,-4.672984309460925,2.6547908791189796,3.232580150675212,-0.7539744187250771,0.9863216875411998
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2015,0.0,True,4,1,39,10,965.5500000000009,0.0,70.0,,0,False,0.08596136916783173,6.284501061571119,-6.284501061571119,-1.5939102066179882,2.1234874769129832,3.603799783288392,-3.1422505307855597,1.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2016,70.0,True,4,2,39,10,965.5500000000009,0.07249754026202676,379.0,-4.414285714285715,0,True,0.0,0.08596136916783173,-0.01346382890580497,-6.212003521309093,0.0528196364766195,0.04623585373205665,-0.006731914452902505,0.1566265060240964
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2017,379.0,True,4,2,39,10,965.5500000000009,0.39252239656154486,3118.0,-7.226912928759894,0,True,0.07249754026202676,0.0,0.39252239656154486,0.30656102739371316,0.1550066456078572,0.20886424370705778,0.19626119828077238,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2018,3118.0,True,4,2,39,10,965.5500000000009,3.229247579099992,41.0,0.9868505452212957,1,True,0.39252239656154486,0.07249754026202676,3.156750038837965,3.229247579099992,1.2314225053078545,1.737550789550278,1.578375019418982,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2019,41.0,True,4,4,39,10,965.5500000000009,0.042462845010615674,282.0,-5.878048780487805,0,False,3.229247579099992,0.39252239656154486,-0.35005955155092916,-0.030034695251411087,1.2214109402240507,1.7476245016357146,-0.17502977577546397,0.9868505452212957
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2020,282.0,True,4,2,39,10,965.5500000000009,0.2920615193413078,241.0,0.1453900709219858,0,True,0.042462845010615674,3.229247579099992,-2.9371860597586843,-0.10046087722023705,1.1879239811506384,1.7722376810731604,-1.4685930298793424,0.9095574085952535
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2021,241.0,True,4,2,39,10,965.5500000000009,0.24959867433069213,5175.0,-20.473029045643152,0,True,0.2920615193413078,0.042462845010615674,0.20713582932007646,-2.9796489047693,0.19470767956087187,0.13354639844269714,0.10356791466003824,0.1453900709219858
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2022,5175.0,True,4,2,39,10,965.5500000000009,5.359639583656978,768.0,0.8515942028985507,1,True,0.24959867433069213,0.2920615193413078,5.06757806431567,5.317176738646363,1.967099925776326,2.9381022397155143,2.5337890321578342,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2023,768.0,True,4,3,39,10,965.5500000000009,0.7954015845890936,8697.0,-10.32421875,0,True,5.359639583656978,0.24959867433069213,0.5458029102584014,0.5033400652477857,2.134879947525588,2.8060258796611843,0.2729014551292017,0.8515942028985507
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2024,8697.0,True,4,2,39,10,965.5500000000009,9.007301537983524,1822.0,0.7905024721168219,1,True,0.7954015845890936,5.359639583656978,3.647661954326546,8.757702863652833,5.054114235409865,4.1144664921416005,1.8238309771632715,0.0
ANACAPA_MIDDLE_ISLE_CEN UCSB,300,s300_c002,Southern California,34.01006,-119.3878,2025,1822.0,True,4,2,39,10,965.5500000000009,1.8870074051058965,,,0,False,9.007301537983524,0.7954015845890936,1.0916058205168029,-3.472632178551082,3.896570175892838,4.459549540978274,0.5458029102584028,0.7905024721168219
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1984,,False,2,0,9,13,830.7999999999996,,0.0,,0,False,,,,,,,,
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1985,0.0,True,3,1,9,13,830.7999999999996,0.0,83.0,,0,False,,,,,,,,
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1986,83.0,True,4,3,9,13,830.7999999999996,0.09990370727010116,63.0,0.24096385542168675,0,True,0.0,,,,,,,
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1987,63.0,True,3,1,9,13,830.7999999999996,0.07583052479537798,0.0,1.0,1,True,0.09990370727010116,0.0,0.07583052479537798,,0.05857807735515971,0.05213849718380494,0.037915262397689,0.2409638554216868
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1988,0.0,True,4,1,9,13,830.7999999999996,0.0,0.0,,0,False,0.07583052479537798,0.09990370727010116,-0.09990370727010116,0.0,0.05857807735515971,0.05213849718380494,-0.049951853635050586,1.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1989,0.0,True,4,1,9,13,830.7999999999996,0.0,0.0,,0,False,0.0,0.07583052479537798,-0.07583052479537798,-0.09990370727010116,0.02527684159845933,0.043780773903402063,-0.037915262397689005,1.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1990,0.0,True,4,1,9,13,830.7999999999996,0.0,,,0,False,0.0,0.0,0.0,-0.07583052479537798,0.0,0.0,-0.0,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1991,,False,2,0,9,13,830.7999999999996,,991.0,,0,False,0.0,0.0,,,,,,
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1992,991.0,True,4,2,9,13,830.7999999999996,1.1928261916225331,324.0,0.6730575176589304,1,True,,0.0,1.1928261916225331,1.1928261916225331,,,,
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1993,324.0,True,4,2,9,13,830.7999999999996,0.38998555609051533,813.0,-1.5092592592592593,0,True,1.1928261916225331,,,0.38998555609051533,,,,
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1994,813.0,True,4,2,9,13,830.7999999999996,0.9785748675974968,117.0,0.8560885608856088,1,True,0.38998555609051533,1.1928261916225331,-0.21425132402503633,,0.8537955384368484,0.41571105620935755,-0.10712566201251823,0.17961654894046428
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1995,117.0,True,4,2,9,13,830.7999999999996,0.14082811747713053,95.0,0.18803418803418803,0,True,0.9785748675974968,0.38998555609051533,-0.2491574386133848,-1.0519980741454025,0.5031295137217142,0.43018143927376357,-0.12457871930669231,0.8560885608856088
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1996,95.0,True,4,2,9,13,830.7999999999996,0.11434761675493506,119.0,-0.25263157894736843,0,True,0.14082811747713053,0.9785748675974968,-0.8642272508425617,-0.2756379393355803,0.4112502006098541,0.49149594358357046,-0.432113625421281,0.8831488314883148
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1997,119.0,True,4,1,9,13,830.7999999999996,0.14323543572460287,54.0,0.5462184873949579,1,True,0.11434761675493506,0.14082811747713053,0.00240731824747234,-0.835339431872894,0.13280372331888948,0.01602871477727114,0.0012036591237361692,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1998,54.0,True,4,1,9,13,830.7999999999996,0.06499759268175256,72.0,-0.3333333333333333,0,True,0.14323543572460287,0.11434761675493506,-0.049350024073182494,-0.07583052479537797,0.10752688172043016,0.039562379109547144,-0.02467501203659125,0.5462184873949579
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,1999,72.0,True,4,4,9,13,830.7999999999996,0.08666345690900341,194.0,-1.6944444444444444,0,True,0.06499759268175256,0.14323543572460287,-0.05657197881559946,-0.027684159845931644,0.09829882843845296,0.0403958713728344,-0.028285989407799757,0.39495798319327735
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2000,194.0,True,4,2,9,13,830.7999999999996,0.23350987000481474,0.0,1.0,1,True,0.08666345690900341,0.06499759268175256,0.16851227732306218,0.09027443428021187,0.1283903065318569,0.0916784837720239,0.08425613866153106,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2001,0.0,True,4,1,9,13,830.7999999999996,0.0,65.0,,0,False,0.23350987000481474,0.08666345690900341,-0.08666345690900341,-0.06499759268175256,0.10672444230460605,0.11804044729963635,-0.04333172845450169,1.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2002,65.0,True,4,1,9,13,830.7999999999996,0.07823784304285031,36.0,0.4461538461538462,1,True,0.0,0.23350987000481474,-0.15527202696196443,-0.008425613866153106,0.10391590434922167,0.11885384710541183,-0.07763601348098227,0.6649484536082474
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2003,36.0,True,4,1,9,13,830.7999999999996,0.04333172845450171,0.0,1.0,1,False,0.07823784304285031,0.0,0.04333172845450171,-0.19017814155031304,0.04052319049911734,0.039194463066668656,0.02166586422725086,0.4461538461538462
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2004,0.0,True,4,1,9,13,830.7999999999996,0.0,79.0,,0,False,0.04333172845450171,0.07823784304285031,-0.07823784304285031,0.0,0.04052319049911734,0.03919446306666864,-0.03911892152142516,1.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2005,79.0,True,4,1,9,13,830.7999999999996,0.09508907077515652,111.0,-0.4050632911392405,0,True,0.0,0.04333172845450171,0.05175734232065481,0.016851227732306212,0.046140266409886076,0.04760670918374547,0.02587867116032739,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2006,111.0,True,4,1,9,13,830.7999999999996,0.1336061627347136,0.0,1.0,1,True,0.09508907077515652,0.0,0.1336061627347136,0.0902744342802119,0.07623174450329004,0.06877027516133934,0.0668030813673568,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2007,0.0,True,4,1,9,13,830.7999999999996,0.0,430.0,,0,False,0.1336061627347136,0.09508907077515652,-0.09508907077515652,0.0,0.07623174450329004,0.06877027516133934,-0.04754453538757823,1.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2008,430.0,True,4,2,9,13,830.7999999999996,0.5175734232065482,45.0,0.8953488372093024,1,True,0.0,0.1336061627347136,0.3839672604718346,0.4224843524313917,0.2170598619804206,0.26868932252841904,0.19198363023591722,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2009,45.0,True,4,1,9,13,830.7999999999996,0.05416466056812713,462.0,-9.266666666666667,0,True,0.5175734232065482,0.0,0.05416466056812713,-0.07944150216658646,0.19057936125822508,0.2844772223319696,0.027082330284063663,0.8953488372093024
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2010,462.0,True,4,3,9,13,830.7999999999996,0.5560905151661052,259.0,0.4393939393939394,1,True,0.05416466056812713,0.5175734232065482,0.03851709195955699,0.5560905151661052,0.3759428663135935,0.27933277978574944,0.019258545979778385,0.0
ANACAPA_MIDDLE_ISLE_W UCSB,300,s300_c003,Southern California,34.00783,-119.3945,2011,259.0,True,4,3,9,13,830.7999999999996,0.311747713047665,133.0,0.4864864864864865,1,True,0.5560905151661052,0.05416466056812713,0.2575830524795379,-0.20582571015888318,0.30733429626063247,0.25099203087803335,0.128791526239769,0.4393939393939394
